queue_count,avg_service_time,active_counters,hour_of_day,day_of_week,actual_wait
98,15.35,1,10,6,1330.63
165,14.8,2,16,6,971.05
208,6.2,4,17,0,294.27
86,15.61,3,16,4,479.97
102,3.22,1,13,5,293.29
5,13.09,6,9,3,11.86
71,10.55,5,14,5,161.51
41,4.86,3,9,6,60.56
182,18.67,5,12,5,701.71
269,16.34,6,17,4,799.68
139,17.56,3,13,0,706.54
208,16.29,1,15,0,2982.35
77,11.48,1,17,0,889.94
239,17.81,6,12,0,694.29
161,16.48,3,13,6,884.56
175,7.89,6,14,2,226.36
85,10.45,5,9,4,167.18
213,5.36,1,13,1,1374.09
258,18.27,7,12,4,713.92
2,18.35,5,9,2,6.99
281,20.0,7,12,0,653.34
198,17.67,2,13,2,1527.99
188,10.13,2,17,3,744.93
151,17.61,3,9,3,818.87
74,9.55,1,14,6,760.8
91,15.99,6,16,4,249.62
300,5.21,1,17,4,1586.42
115,14.94,4,13,1,352.41
161,15.65,3,10,6,800.13
84,15.44,1,9,1,1390.56
90,4.86,6,13,3,62.92
193,19.05,6,11,0,568.07
146,13.34,2,14,2,851.41
168,19.82,2,17,1,1821.3
185,6.91,5,9,5,252.53
216,7.51,6,12,1,244.27
226,17.77,2,12,0,2350.12
265,15.05,1,15,0,3548.15
256,11.13,4,10,4,645.43
195,16.1,1,16,2,2707.0
38,12.6,7,14,0,69.17
63,16.98,4,12,6,303.56
133,4.47,3,11,1,201.78
123,11.19,4,15,1,334.73
103,18.53,6,17,3,319.97
73,12.15,3,10,0,313.72
95,5.02,7,16,5,53.5
186,14.71,5,10,4,575.11
123,5.52,6,14,2,114.75
140,13.21,1,16,5,1595.47
177,15.09,1,9,4,2261.88
99,10.49,7,15,1,163.87
51,5.5,7,17,5,35.85
63,16.38,2,14,4,510.84
198,7.32,7,14,1,218.91
62,9.22,3,17,1,166.11
194,7.14,4,10,1,402.1
114,10.68,7,12,1,183.81
160,5.57,3,16,6,257.46
176,5.8,4,13,1,284.99
150,16.34,6,17,3,433.8
139,4.42,5,11,5,112.68
65,16.5,2,14,4,588.19
188,10.35,7,14,3,290.06
73,13.07,6,11,6,132.8
56,2.8,4,14,3,34.21
97,19.84,6,9,0,344.98
206,13.78,2,13,0,1537.38
123,10.39,1,10,0,1470.5
242,4.92,4,16,2,316.22
171,17.91,3,15,0,913.17
272,2.82,2,15,4,347.85
190,13.33,7,12,3,426.22
130,17.29,7,10,4,375.73
231,15.31,4,11,5,747.27
107,5.43,5,12,0,103.88
204,18.36,4,11,6,828.52
81,19.51,4,11,2,368.03
127,13.82,1,9,5,1911.21
126,3.48,2,9,6,237.01
62,7.06,5,16,2,78.89
132,4.15,3,16,5,166.34
52,5.63,7,9,3,48.12
152,16.19,5,12,4,466.48
107,5.96,2,10,1,296.71
58,12.97,2,9,4,374.23
129,13.4,6,10,0,234.86
167,6.25,7,9,6,116.26
126,15.93,3,13,1,704.1
46,7.31,7,14,2,40.55
239,19.04,6,16,3,629.53
79,3.17,3,16,3,77.41
53,12.36,6,12,2,110.48
136,13.17,3,11,0,632.33
218,15.62,6,13,2,523.63
233,15.25,7,16,5,499.61
186,5.89,6,13,6,193.56
166,5.25,7,15,6,139.79
267,15.02,2,12,0,1787.6
135,9.1,3,10,1,476.08
65,3.86,2,17,2,118.43
216,12.2,3,10,0,695.7
182,15.87,6,10,6,480.46
209,11.15,4,16,1,470.14
194,13.13,2,14,2,1470.15
205,19.96,4,13,3,995.87
58,17.15,6,11,2,175.74
224,19.22,4,15,4,1085.78
198,3.98,1,16,2,837.67
246,18.17,6,17,4,709.32
90,10.67,1,10,1,928.03
113,10.46,2,16,2,593.46
150,8.44,2,13,1,638.35
0,6.41,4,9,1,0.0
68,12.25,3,15,6,278.66
107,3.51,1,15,0,332.74
153,17.44,2,11,1,1218.16
52,15.05,3,11,1,268.44
63,17.14,5,12,6,224.27
167,16.32,4,13,6,670.86
69,2.43,5,13,2,36.05
143,10.63,6,13,6,276.33
58,10.74,3,14,2,218.57
178,13.63,3,9,3,823.53
115,19.07,1,15,6,1910.88
280,19.47,3,12,0,2069.09
148,2.73,6,13,1,54.06
126,8.57,4,16,0,286.76
103,10.66,2,16,4,491.61
161,13.66,4,13,6,661.67
244,4.19,5,11,1,243.72
138,7.7,5,16,0,217.19
236,13.05,3,10,6,1123.54
73,8.63,2,17,6,314.08
195,6.22,1,14,3,1226.58
213,12.94,3,12,3,830.22
72,10.42,6,12,1,138.55
154,16.53,2,11,4,1185.66
108,4.71,1,13,3,501.27
28,16.73,7,14,3,72.58
177,5.23,1,11,4,934.11
228,17.36,4,17,0,762.84
164,2.96,6,16,3,72.45
149,17.72,2,14,2,1388.01
187,9.45,7,13,5,311.16
122,6.22,6,11,5,120.15
141,8.17,3,11,3,381.96
154,18.34,6,16,0,555.67
14,7.71,4,14,6,28.1
193,9.27,1,14,0,1870.43
126,4.26,6,12,1,85.71
100,3.09,1,11,2,324.63
24,13.62,1,14,0,336.59
136,14.4,2,9,4,857.64
74,14.21,1,13,2,853.47
120,13.32,6,15,5,266.59
75,12.57,6,9,2,142.14
75,6.27,1,12,4,452.11
191,19.78,5,10,3,816.47
208,13.32,1,9,4,2709.59
64,14.99,1,9,4,925.0
78,10.67,2,15,3,394.27
98,11.02,3,14,3,348.49
126,16.74,2,15,3,976.17
149,3.47,7,9,3,81.25
178,18.47,1,11,3,3414.05
243,9.09,1,15,4,2125.5
151,2.4,5,17,1,76.23
54,5.39,2,14,1,146.19
195,2.97,5,16,0,105.56
219,16.33,4,17,1,830.15
68,2.56,6,15,5,28.81
207,12.59,5,17,1,512.23
103,3.47,5,12,4,65.69
216,15.66,5,17,3,847.21
157,16.57,4,17,3,764.12
198,7.27,1,10,6,1348.93
123,4.32,2,17,6,348.81
153,8.1,3,11,6,428.1
212,6.52,2,15,4,756.53
189,19.42,7,11,5,510.45
215,18.37,2,13,1,1685.89
155,9.07,7,10,4,226.29
117,12.49,1,11,0,1425.25
204,8.98,7,12,3,312.17
198,12.42,7,14,6,385.73
118,3.7,3,14,2,131.8
140,19.88,1,11,0,2816.22
113,18.61,3,11,6,670.83
69,7.42,5,17,5,93.55
255,2.95,3,10,0,240.71
229,14.35,2,12,4,1509.39
74,19.42,4,13,1,420.34
218,14.97,4,16,3,962.56
123,2.75,2,16,5,177.89
85,13.05,3,14,5,361.7
224,5.66,7,10,2,209.71
160,7.78,5,9,0,203.49
205,15.15,4,15,2,716.38
40,3.19,6,9,1,20.84
66,2.45,2,11,6,75.19
167,8.12,3,17,1,387.91
58,17.75,3,14,6,353.22
96,18.26,7,16,2,250.9
207,6.97,5,17,3,299.86
158,5.45,3,15,1,284.47
232,15.06,3,16,2,1173.46
293,5.26,4,12,0,473.2
106,7.54,3,13,2,245.9
95,8.33,5,15,2,158.69
172,18.87,4,17,4,811.3
227,5.24,7,16,1,157.53
110,17.12,1,15,3,1974.42
172,2.21,5,12,3,69.66
114,6.3,7,9,4,91.07
21,12.18,4,9,6,62.79
126,14.74,2,13,5,992.99
60,11.6,2,15,6,313.92
155,17.9,4,16,3,794.16
214,14.74,4,15,2,705.91
272,13.66,3,12,4,1075.82
167,5.97,1,15,0,1111.79
145,13.86,6,14,1,366.68
98,5.18,6,16,1,78.04
191,5.2,4,17,1,251.19
21,11.74,4,9,2,59.71
161,12.5,7,10,0,281.48
146,12.9,2,16,4,857.26
211,14.19,3,15,4,1144.83
45,18.74,7,15,1,126.65
101,14.21,3,11,0,479.34
111,6.46,5,15,0,154.46
200,14.02,6,12,0,417.5
259,5.2,4,10,3,309.98
98,18.42,3,9,3,593.84
226,12.73,4,16,1,655.41
203,2.21,7,13,0,74.8
119,18.74,4,12,5,429.07
161,15.82,1,17,0,2578.41
98,2.04,4,13,4,46.96
284,3.86,3,10,4,392.1
243,13.08,7,17,1,478.13
221,4.21,4,15,5,214.98
236,3.96,4,17,0,243.74
244,13.08,2,13,6,1557.98
221,14.28,3,15,5,1066.92
181,4.2,6,16,1,126.78
174,14.6,5,12,4,558.79
235,13.19,3,16,6,1007.73
153,7.62,3,15,4,442.4
178,10.79,3,11,3,638.7
242,11.53,6,16,1,368.47
111,14.85,6,12,1,269.06
270,15.18,2,10,0,2040.2
240,11.74,6,17,0,568.27
88,13.5,6,16,3,207.59
123,6.99,6,12,6,151.65
197,6.22,5,11,2,213.46
148,7.04,6,11,5,203.89
186,8.58,4,14,2,388.17
242,16.33,3,10,2,1331.23
105,4.04,4,11,1,100.86
134,7.24,2,9,5,477.78
141,13.13,2,13,1,873.07
36,4.1,7,11,5,22.02
96,6.06,7,15,4,88.96
164,15.2,3,17,1,833.15
117,5.21,4,13,1,143.63
27,6.56,4,10,1,49.91
87,2.51,1,10,6,234.86
158,4.92,3,12,3,297.07
230,5.29,6,17,1,231.25
237,10.91,5,10,0,591.13
228,19.13,3,13,0,1410.45
129,18.82,5,15,5,456.57
113,2.46,5,12,4,52.27
150,9.41,7,15,3,215.34
177,17.63,7,15,6,401.11
157,11.19,4,10,5,510.26
117,7.29,5,10,0,193.54
242,16.78,7,10,3,671.44
234,13.26,5,17,3,518.16
45,19.75,6,9,4,113.96
164,16.85,1,14,3,2610.89
155,7.5,7,15,1,153.26
75,2.22,5,17,3,29.2
215,13.53,2,11,4,1382.75
173,19.06,5,17,5,720.62
89,12.55,7,15,4,170.58
39,5.57,6,13,6,37.72
269,13.15,2,13,4,1858.58
213,14.13,7,15,0,475.7
173,9.95,4,14,1,479.95
82,16.81,3,16,0,391.97
179,14.32,2,17,5,1446.04
142,8.86,6,14,2,190.82
239,16.84,4,11,5,942.71
154,12.05,5,17,1,386.02
120,9.72,5,10,3,205.13
106,8.84,6,13,4,170.81
154,8.01,2,12,2,618.82
136,9.28,7,10,1,181.3
233,9.33,3,14,0,742.23
230,2.34,3,15,4,193.11
264,3.35,4,10,5,239.57
75,14.02,2,11,0,478.19
171,4.68,3,13,1,270.34
104,4.06,4,17,1,103.78
88,7.77,5,15,5,142.98
157,13.64,6,11,2,378.07
154,9.47,5,12,5,299.59
148,18.44,3,15,3,711.35
105,3.87,7,9,0,53.3
130,4.11,4,12,2,134.28
89,8.5,2,9,4,341.93
225,17.08,7,13,6,545.22
79,10.25,6,10,3,136.2
218,12.33,6,17,2,450.31
134,16.55,3,11,6,669.01
177,12.17,6,13,6,390.04
177,19.97,5,16,0,679.17
100,19.8,6,16,1,320.54
162,12.37,5,17,4,383.01
106,12.37,3,11,5,501.47
179,5.1,2,11,0,473.33
223,17.49,1,12,3,4012.52
29,2.29,7,14,6,9.22
246,6.16,2,15,3,891.48
109,7.88,2,9,6,435.77
74,2.94,4,10,1,44.02
116,6.36,7,11,1,90.54
85,19.25,5,9,4,332.08
195,19.04,3,11,5,1318.97
278,11.55,5,12,4,704.89
138,19.01,7,14,1,429.86
262,14.03,4,13,1,881.92
163,2.34,2,14,3,168.21
199,5.38,1,17,1,1235.56
183,14.87,5,9,2,504.47
126,14.09,2,11,6,946.83
285,3.99,3,16,0,405.09
175,5.31,7,17,1,141.02
175,19.45,4,10,4,856.42
249,12.79,3,13,5,1077.24
41,3.99,6,11,6,30.69
155,9.73,2,10,6,742.72
79,16.91,1,17,5,1342.22
36,13.55,6,13,5,73.93
136,9.99,4,17,6,292.19
44,3.03,2,9,2,69.09
182,9.33,5,12,4,385.69
33,14.07,1,9,2,513.95
151,15.71,4,13,1,545.97
167,17.29,6,13,0,399.51
123,10.93,4,15,5,344.27
150,11.09,7,15,4,222.62
173,2.48,7,16,5,67.76
44,7.41,7,14,2,45.99
122,16.42,6,11,3,299.36
75,5.88,6,17,1,79.78
264,9.46,5,13,0,512.37
128,11.58,3,17,1,482.81
144,16.36,2,13,3,1336.38
174,8.23,2,11,0,715.97
170,17.82,7,15,3,404.28
160,16.28,2,17,1,1251.57
8,10.38,4,9,2,20.18
181,18.16,6,11,6,480.75
125,14.8,5,15,1,389.52
109,7.93,4,17,1,189.7
79,6.3,6,12,1,91.1
123,19.64,4,13,4,593.97
173,7.64,6,16,3,208.17
127,15.24,5,12,3,357.43
117,11.0,7,10,5,211.29
154,5.24,1,15,3,707.98
78,11.15,1,10,5,968.99
63,9.5,5,14,4,132.33
144,19.08,1,15,2,2420.19
112,5.61,3,16,5,230.31
42,6.25,2,13,1,134.59
58,12.37,6,9,2,122.37
209,19.66,7,11,6,600.92
247,18.1,6,17,4,747.18
184,8.81,7,14,3,195.43
136,6.44,1,13,5,831.0
20,9.3,2,9,1,107.18
78,13.64,5,12,0,216.33
91,7.29,5,13,6,129.68
130,15.84,3,10,0,720.5
227,11.31,6,13,2,406.48
56,9.27,2,11,3,259.73
142,13.66,1,16,0,1643.55
74,2.95,6,9,2,37.98
243,16.39,3,12,4,1579.12
78,2.64,1,17,2,204.37
150,14.52,2,9,6,1070.1
48,15.84,1,14,2,899.09
2,2.98,7,14,6,0.8
94,2.8,3,10,2,91.59
67,16.0,7,9,1,137.91
89,8.27,6,9,2,113.39
94,15.63,1,13,5,1093.63
213,12.48,7,13,2,346.63
204,4.86,1,15,1,889.31
51,16.72,4,17,1,253.09
171,6.61,6,12,4,173.18
212,8.22,7,12,6,253.79
146,6.28,7,15,3,147.56
113,2.49,4,17,0,63.76
97,15.0,2,15,0,784.92
73,11.48,7,16,2,123.62
65,9.64,3,15,4,226.14
114,2.13,7,17,2,32.73
28,10.6,7,14,0,45.09
243,6.22,6,17,6,239.12
221,12.48,4,11,6,624.07
238,19.57,4,12,6,1104.98
209,15.11,5,17,1,683.57
228,6.0,5,10,3,291.08
284,11.65,7,10,4,467.43
85,4.53,3,16,1,130.46
73,9.3,1,14,3,703.59
238,4.97,4,13,4,283.11
244,6.25,4,10,4,362.93
151,16.25,2,9,0,984.7
144,10.24,7,11,1,229.63
71,10.49,7,14,4,106.72
155,8.65,5,13,5,248.73
88,8.71,3,14,6,248.83
241,7.22,5,15,4,358.01
127,6.78,2,15,3,461.0
137,18.59,4,11,0,710.47
83,19.69,1,16,2,1628.6
134,10.28,5,16,6,228.31
261,10.14,4,11,0,674.68
5,6.84,1,14,2,30.26
87,14.22,5,17,1,253.55
19,17.76,4,9,1,87.68
79,14.92,7,10,4,193.08
146,8.49,7,10,5,168.98
194,4.03,6,13,1,133.95
124,5.74,6,14,4,136.46
157,3.62,1,11,6,509.55
108,12.07,4,12,0,317.64
190,19.15,2,10,1,1936.13
105,8.41,3,11,0,301.92
171,7.74,3,16,0,478.1
59,12.43,2,13,5,340.03
145,3.99,4,10,1,138.42
287,9.59,5,10,0,599.34
226,7.83,4,12,5,462.33
163,15.2,5,17,5,596.27
163,15.47,6,14,1,441.35
74,14.8,6,9,5,194.75
62,10.61,7,12,1,106.06
245,17.42,1,11,1,4251.2
22,17.71,3,9,2,107.93
123,3.63,6,14,0,70.36
72,17.93,6,9,3,212.23
176,9.54,5,9,1,330.83
270,11.53,2,15,0,1593.01
146,3.19,7,9,6,71.97
107,16.78,7,11,5,287.29
210,4.24,6,13,4,137.81
81,5.72,6,11,1,76.57
5,10.67,7,14,5,8.23
215,17.92,3,17,5,1307.9
127,9.33,1,10,5,1139.06
183,13.34,5,15,5,444.65
115,6.92,2,12,5,386.78
171,4.9,1,14,1,779.25
61,6.8,7,14,6,54.18
191,11.12,7,16,3,297.57
59,19.21,4,15,2,219.2
58,10.73,7,13,5,98.22
151,2.62,3,15,5,123.83
56,8.79,3,14,2,152.44
193,9.42,3,13,6,471.72
252,14.15,7,17,6,487.55
159,18.45,2,12,1,1377.51
192,10.55,1,15,0,1867.27
223,7.62,2,15,4,839.74
192,14.94,6,11,4,449.15
279,11.52,7,16,0,448.53
84,18.58,7,17,1,218.25
200,5.89,3,13,4,336.41
22,7.81,4,9,6,44.8
127,8.74,6,9,2,170.27
124,11.02,2,13,0,714.33
209,14.78,6,10,6,577.53
221,9.74,5,10,3,428.74
17,5.69,5,14,1,20.7
262,13.53,3,13,0,1119.44
210,16.28,3,10,4,1316.6
109,19.69,2,13,1,958.14
134,18.26,4,12,2,568.42
72,5.23,3,14,1,118.69
95,15.77,2,9,1,783.71
124,15.3,7,11,2,213.17
146,5.48,1,13,5,775.8
116,8.46,1,16,2,1082.49
115,4.75,1,10,6,533.89
171,19.64,4,16,1,800.44
72,19.78,4,16,2,357.12
30,3.88,6,14,5,23.4
114,15.45,6,13,6,299.67
77,19.17,2,15,0,775.41
61,9.95,7,14,2,94.0
226,13.34,1,17,2,2680.64
195,12.87,3,10,1,1033.17
109,2.42,3,14,6,91.05
247,3.49,4,15,0,201.11
76,7.06,1,9,3,530.12
142,13.5,5,17,3,397.37
192,11.87,6,16,4,376.89
42,5.13,3,13,2,83.63
80,19.71,5,13,2,292.97
155,3.33,5,17,0,114.67
175,14.75,3,10,5,806.59
106,18.25,6,14,3,286.27
159,4.14,4,12,4,158.19
68,17.32,1,12,0,1432.31
173,16.44,7,16,2,449.1
108,2.68,1,11,3,236.66
224,14.71,4,16,6,853.63
207,9.82,7,13,4,350.26
252,6.84,4,10,1,470.96
75,12.32,4,13,3,218.87
221,11.61,6,12,4,447.38
147,16.37,2,17,0,1224.2
163,13.45,1,14,1,2051.05
56,11.74,3,11,4,217.77
245,18.64,4,10,4,1181.87
196,15.36,2,15,2,1548.47
43,10.17,5,9,5,77.96
131,9.52,6,13,3,213.34
209,3.85,4,13,2,192.41
65,11.16,5,12,6,150.93
108,8.08,4,11,1,219.78
65,12.52,3,17,5,240.39
144,11.59,3,12,4,584.79
159,19.43,4,17,2,877.67
127,10.17,4,15,5,341.78
97,16.22,1,17,6,1631.25
177,14.06,6,10,3,439.39
161,11.02,3,10,6,584.33
109,9.49,2,16,1,485.8
296,8.36,5,17,0,459.05
148,11.94,6,10,2,268.27
105,5.64,5,14,1,114.53
215,2.12,3,14,0,116.33
223,14.87,5,15,2,583.12
176,8.16,2,13,1,755.0
120,19.36,4,11,6,619.86
176,13.6,2,11,1,1306.12
91,4.28,3,14,5,150.7
145,10.19,2,9,6,771.21
218,16.11,3,16,2,1351.62
115,12.23,5,15,1,319.41
233,6.35,4,15,4,377.09
59,5.13,2,14,2,130.76
210,19.12,5,11,1,667.24
123,5.44,4,17,5,153.06
102,8.8,6,14,0,155.33
242,8.14,2,14,0,920.11
74,17.85,1,14,4,1329.09
127,19.09,4,14,2,625.63
163,16.04,6,14,5,375.93
200,14.06,5,12,1,588.14
72,18.36,6,10,1,252.48
167,12.29,7,9,0,299.72
185,9.43,4,16,5,450.66
143,15.17,5,13,6,418.6
194,5.82,4,11,4,262.55
219,18.42,2,17,0,1888.2
221,6.12,7,11,0,206.89
114,6.54,3,13,4,229.82
151,15.53,7,10,2,334.59
170,15.36,1,14,1,2851.06
256,8.41,7,17,2,340.35
88,15.29,1,9,5,1331.54
107,18.97,6,11,6,345.75
160,5.04,5,9,3,179.28
125,15.4,6,13,3,307.45
206,14.23,3,13,3,915.12
258,19.76,1,12,4,5595.79
149,12.06,2,13,0,969.48
127,11.65,6,16,6,268.84
108,5.39,1,16,2,547.59
65,7.38,6,14,1,87.16
184,9.73,3,12,3,631.46
73,8.13,6,12,2,90.51
94,3.65,6,13,3,69.23
195,17.79,7,13,6,458.02
83,2.57,5,10,3,38.79
25,9.3,7,14,1,34.35
136,9.95,7,15,5,199.39
23,6.41,4,11,5,34.63
138,3.93,1,12,6,488.35
122,13.06,3,17,5,621.21
190,10.42,1,12,4,1932.42
208,7.56,5,15,0,367.07
254,19.84,2,10,4,2522.99
88,15.69,4,13,2,336.03
46,19.44,4,14,4,209.69
199,12.95,2,10,2,1216.5
100,13.55,2,9,2,534.25
279,11.53,1,17,0,2906.43
33,18.49,5,15,1,98.07
217,6.84,4,16,6,291.74
139,17.22,5,13,0,473.62
63,8.47,4,13,6,133.81
63,19.2,3,9,5,392.22
127,5.3,5,11,5,128.15
196,11.44,7,15,4,289.29
105,12.86,1,17,2,1522.74
230,13.96,7,16,3,555.93
271,8.82,5,13,3,409.06
50,8.22,7,11,6,64.21
132,14.37,2,17,2,1039.23
118,16.3,2,12,6,990.13
210,8.79,5,17,0,383.44
90,8.42,6,11,1,115.81
227,14.34,5,15,0,650.84
47,5.07,4,9,2,64.75
102,2.16,6,13,2,37.77
243,7.07,4,17,1,480.18
82,9.32,3,17,6,237.99
94,12.1,3,14,4,296.78
158,17.06,4,14,4,633.0
175,8.1,3,11,1,499.1
127,18.38,6,17,4,367.66
16,11.82,3,9,3,55.24
159,2.42,1,15,4,459.12
120,17.68,5,11,4,427.66
167,14.92,1,10,4,2723.04
196,13.33,1,13,3,2544.1
83,15.04,3,13,6,338.46
200,10.45,5,10,4,458.02
56,16.83,2,16,5,497.61
240,6.83,7,10,3,260.43
98,15.96,2,16,1,825.39
77,18.5,1,14,0,1569.27
199,10.21,7,12,1,311.16
210,13.57,1,11,0,3340.93
138,12.89,5,17,1,365.9
15,2.36,6,14,5,6.75
81,17.3,5,13,0,230.86
68,7.53,1,11,0,493.9
235,10.89,3,11,2,906.5
128,19.72,7,14,0,389.17
195,12.48,4,12,0,577.34
250,8.45,6,12,2,402.54
116,14.95,6,16,4,336.9
95,17.92,5,10,4,271.29
188,14.09,5,14,2,560.7
142,14.95,5,17,3,423.07
162,14.29,6,11,0,448.28
254,9.8,5,13,0,436.84
95,12.06,7,15,2,149.25
46,5.34,2,9,2,139.63
162,12.95,4,16,3,639.23
129,18.37,4,14,5,559.54
172,17.43,6,12,4,555.52
135,9.25,7,14,1,187.12
147,17.47,3,10,5,883.5
142,7.15,5,12,6,229.39
78,17.24,6,16,4,215.42
145,18.06,6,12,0,460.14
219,19.78,4,13,6,1045.75
229,2.22,3,10,5,166.01
130,10.11,4,11,2,337.47
110,3.61,2,11,3,211.35
212,18.48,2,10,4,1889.08
203,4.25,2,16,3,470.76
234,13.95,5,11,6,711.08
80,10.13,7,9,4,138.86
23,7.45,1,10,5,172.87
228,11.07,2,16,0,1068.01
17,10.11,2,9,1,79.46
153,13.27,2,9,3,883.62
84,19.22,6,9,3,220.95
151,19.51,7,16,1,389.87
36,10.57,1,14,3,370.11
99,3.0,1,15,3,294.63
160,14.83,2,12,4,1280.96
178,4.4,5,16,4,156.87
134,15.16,2,10,1,1167.25
171,14.51,7,17,6,328.39
119,13.38,3,12,0,459.44
59,12.81,5,9,5,146.7
132,3.28,5,10,5,93.2
89,6.17,1,16,6,545.82
154,17.23,2,17,3,1237.92
247,10.9,1,13,0,2640.76
93,15.98,6,12,1,232.39
116,3.42,1,15,6,429.79
192,15.48,1,10,1,2483.81
233,12.97,2,15,4,1381.52
162,12.92,3,17,3,650.81
175,11.35,2,10,2,977.28
74,2.96,5,16,1,45.67
179,5.9,1,14,6,1051.95
51,11.85,3,14,3,195.25
246,9.33,2,12,0,1222.24
224,8.68,4,17,6,519.61
152,18.94,1,16,4,3040.56
118,9.15,3,15,5,364.56
255,15.58,1,13,0,4093.66
189,6.61,5,13,1,219.86
95,3.2,6,10,1,44.24
282,12.7,6,13,0,591.42
212,8.58,6,11,1,272.97
163,15.2,4,15,6,588.5
77,19.51,4,17,3,396.64
173,14.64,4,14,1,644.81
98,6.96,5,15,4,150.47
181,17.15,3,15,3,981.41
187,18.98,5,15,6,761.13
238,13.87,2,12,2,1713.66
178,3.35,3,14,1,187.89
147,18.44,2,15,1,1346.77
192,13.35,1,12,4,2466.88
106,7.82,3,17,6,339.55
138,16.41,1,17,4,2145.48
98,18.65,1,12,5,1893.3
166,9.38,1,16,6,1569.72
235,11.44,3,16,0,960.62
237,13.13,4,10,0,757.4
79,4.92,2,14,0,202.84
231,3.26,5,17,4,166.61
233,19.88,7,16,0,699.34
129,3.18,3,9,6,161.17
154,13.55,1,13,0,1771.89
73,13.13,1,13,2,970.52
210,9.49,6,17,0,349.09
218,3.57,2,10,1,354.35
195,18.19,2,13,5,1587.51
78,9.36,1,9,4,819.23
232,9.04,5,16,3,472.67
136,13.52,3,16,5,706.98
134,15.77,2,10,2,1075.42
161,19.55,5,9,4,634.45
121,11.05,2,11,6,640.03
172,9.65,3,17,4,533.41
86,8.6,2,15,1,394.75
233,19.43,5,15,6,857.7
59,3.0,7,12,5,26.84
54,10.85,5,13,5,100.92
141,3.7,7,15,0,79.2
182,15.25,3,10,6,947.73
65,11.69,3,11,1,277.63
201,5.18,5,11,0,205.51
242,3.96,4,15,0,261.1
257,16.51,3,15,4,1435.42
185,8.85,6,14,5,243.11
192,15.28,3,9,0,1194.26
140,13.84,7,16,2,255.05
74,17.9,3,12,2,442.92
171,5.85,6,16,5,186.73
221,18.31,6,15,2,740.64
231,8.13,2,9,4,1030.29
222,10.78,5,15,1,534.7
146,10.28,4,12,3,372.16
144,13.79,7,13,0,260.04
61,9.69,6,14,3,113.52
239,9.52,3,13,1,869.85
72,7.9,5,10,1,121.43
152,6.7,3,16,4,355.99
259,11.0,6,16,2,511.79
145,7.68,5,13,2,231.3
174,19.04,5,13,1,598.8
131,8.55,7,15,4,148.56
150,11.64,2,10,4,1002.13
127,14.94,1,13,5,1319.86
89,9.83,5,9,6,213.02
142,6.85,1,12,0,911.72
150,12.61,7,16,6,266.21
54,16.15,4,9,2,221.64
47,6.2,5,9,1,55.09
249,5.46,2,12,5,621.25
74,12.3,7,13,3,120.76
92,16.53,2,17,2,626.64
116,6.06,1,13,0,781.62
170,12.56,2,9,4,987.63
241,17.49,2,11,1,2106.04
133,8.76,1,12,2,1259.1
98,14.86,3,15,3,510.17
262,14.39,6,10,0,530.95
255,17.48,5,12,0,832.31
167,10.08,6,16,5,251.24
233,4.66,7,13,2,168.71
93,11.34,1,14,3,1181.93
300,13.61,1,11,0,3605.07
54,10.0,7,12,1,92.09
181,3.7,1,17,0,633.3
158,14.41,1,10,3,2512.21
194,3.11,3,11,4,191.99
216,18.24,7,10,4,605.74
231,8.62,3,10,5,748.02
125,19.53,4,17,2,597.09
118,7.55,4,16,3,254.97
203,13.41,2,15,5,1233.21
73,16.81,3,17,6,420.98
119,13.34,6,16,0,264.81
144,9.13,7,17,6,196.18
101,14.7,1,10,0,1235.36
124,16.87,3,15,4,674.82
197,4.53,5,17,5,182.16
239,17.69,7,17,4,606.64
161,5.26,3,16,1,242.9
155,11.69,4,9,6,372.58
211,13.02,5,11,6,510.11
104,2.89,7,16,4,46.11
114,14.52,4,11,1,400.52
273,7.6,6,12,0,364.66
218,12.42,4,10,5,590.54
84,6.32,1,11,1,583.77
100,18.59,5,13,5,423.04
148,15.56,6,14,6,374.75
3,19.19,6,14,5,7.4
148,13.34,4,15,6,446.3
109,10.76,4,16,1,287.32
176,13.5,3,14,6,848.67
61,7.23,4,14,2,110.88
144,18.23,2,10,6,1155.05
248,5.63,6,11,4,217.74
29,5.24,3,14,1,46.57
222,12.11,2,14,0,1430.84
60,13.87,1,14,5,793.16
90,14.85,4,12,3,268.65
244,9.39,5,10,1,510.29
207,17.86,1,16,4,4260.53
225,7.79,5,10,6,312.16
101,17.24,6,11,5,327.97
64,7.4,2,9,2,242.29
84,16.3,4,17,0,366.77
91,2.5,5,11,2,43.55
211,6.75,2,10,3,744.07
23,19.22,7,14,1,63.97
113,10.92,5,16,5,232.26
161,13.72,6,12,1,434.66
143,9.48,3,9,4,458.43
196,15.95,7,15,1,441.38
141,19.93,7,11,0,410.22
125,8.65,7,13,3,195.11
128,16.64,6,10,2,388.57
173,3.26,2,16,3,283.7
143,17.21,3,11,5,813.05
97,16.86,1,17,1,1699.5
14,19.73,6,9,5,48.24
169,8.69,7,14,2,252.3
140,12.04,5,11,5,362.04
126,3.65,7,12,4,65.42
118,17.56,2,12,3,1058.1
249,7.45,1,16,2,1581.23
177,6.78,1,17,2,1204.99
101,8.55,1,13,6,759.92
74,8.81,6,11,2,124.19
146,6.65,6,17,6,163.17
67,12.28,4,9,0,227.79
191,15.36,3,9,6,1007.44
